"","SECTOR_DESC","SHORT_DESC","COMMODITY_DESC","AGG_LEVEL_DESC","STATE_FIPS_CODE","STATE_ALPHA","STATE_NAME","COUNTY_CODE","COUNTY_NAME","To_acres","fips","crop","Ir_acres","Pct_irr"
"1319","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",4,"AZ","ARIZONA","005","COCONINO",22,"04005","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,99.98
"1320","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",4,"AZ","ARIZONA","017","NAVAJO",47,"04017","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,99.98
"1321","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","023","HUMBOLDT",15,"06023","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,89.94
"1322","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","029","KERN",150,"06029","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,89.94
"1323","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",8,"CO","COLORADO","029","DELTA",1464,"08029","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,83.31
"1324","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",8,"CO","COLORADO","033","DOLORES",8321,"08033","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,83.31
"1325","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","053","MONTEREY",205,"06053","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,89.94
"1326","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","079","SAN LUIS OBISPO",121,"06079","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,89.94
"1327","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","083","SANTA BARBARA",659,"06083","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,89.94
"1328","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",8,"CO","COLORADO","085","MONTROSE",2562,"08085","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,83.31
"1329","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","101","SUTTER",2116,"06101","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,89.94
"1330","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",8,"CO","COLORADO","115","SEDGWICK",1225,"08115","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,83.31
"1331","CROPS","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA) - ACRES HARVESTED","BEANS","COUNTY",8,"CO","COLORADO","121","WASHINGTON",207,"08121","BEANS, DRY EDIBLE, (EXCL CHICKPEAS & LIMA)",NA,83.31
"1332","CROPS","COTTON - ACRES HARVESTED","COTTON","COUNTY",35,"NM","NEW MEXICO","037","QUAY",2452,"35037","COTTON",NA,100
"1333","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",4,"AZ","ARIZONA","001","APACHE",3289,"04001","HAY & HAYLAGE",NA,99.07
"1334","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",4,"AZ","ARIZONA","003","COCHISE",36356,"04003","HAY & HAYLAGE",NA,99.07
"1335","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",8,"CO","COLORADO","003","ALAMOSA",27326,"08003","HAY & HAYLAGE",NA,70.37
"1336","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",35,"NM","NEW MEXICO","005","CHAVES",26162,"35005","HAY & HAYLAGE",NA,87.77
"1337","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",35,"NM","NEW MEXICO","006","CIBOLA",448,"35006","HAY & HAYLAGE",NA,87.77
"1338","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",49,"UT","UTAH","007","CARBON",7759,"49007","HAY & HAYLAGE",NA,89.38
"1339","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",49,"UT","UTAH","009","DAGGETT",5390,"49009","HAY & HAYLAGE",NA,89.38
"1340","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",4,"AZ","ARIZONA","013","MARICOPA",102301,"04013","HAY & HAYLAGE",NA,99.07
"1341","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",49,"UT","UTAH","017","GARFIELD",12783,"49017","HAY & HAYLAGE",NA,89.38
"1342","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",35,"NM","NEW MEXICO","019","GUADALUPE",1893,"35019","HAY & HAYLAGE",NA,87.77
"1343","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",35,"NM","NEW MEXICO","021","HARDING",515,"35021","HAY & HAYLAGE",NA,87.77
"1344","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",4,"AZ","ARIZONA","023","SANTA CRUZ",1042,"04023","HAY & HAYLAGE",NA,99.07
"1345","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",6,"CA","CALIFORNIA","027","INYO",2085,"06027","HAY & HAYLAGE",NA,68.05
"1346","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",49,"UT","UTAH","027","MILLARD",81658,"49027","HAY & HAYLAGE",NA,89.38
"1347","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",4,"AZ","ARIZONA","027","YUMA",41946,"04027","HAY & HAYLAGE",NA,99.07
"1348","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",35,"NM","NEW MEXICO","035","OTERO",2031,"35035","HAY & HAYLAGE",NA,87.77
"1349","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",6,"CA","CALIFORNIA","043","MARIPOSA",310,"06043","HAY & HAYLAGE",NA,68.05
"1350","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",8,"CO","COLORADO","047","GILPIN",142,"08047","HAY & HAYLAGE",NA,70.37
"1351","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",49,"UT","UTAH","051","WASATCH",7698,"49051","HAY & HAYLAGE",NA,89.38
"1352","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",49,"UT","UTAH","055","WAYNE",12898,"49055","HAY & HAYLAGE",NA,89.38
"1353","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",35,"NM","NEW MEXICO","057","TORRANCE",6603,"35057","HAY & HAYLAGE",NA,87.77
"1354","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",35,"NM","NEW MEXICO","061","VALENCIA",13849,"35061","HAY & HAYLAGE",NA,87.77
"1355","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",6,"CA","CALIFORNIA","111","VENTURA",1618,"06111","HAY & HAYLAGE",NA,68.05
"1356","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",8,"CO","COLORADO","113","SAN MIGUEL",4453,"08113","HAY & HAYLAGE",NA,70.37
"1357","CROPS","HAY & HAYLAGE - ACRES HARVESTED","HAY & HAYLAGE","COUNTY",8,"CO","COLORADO","117","SUMMIT",4057,"08117","HAY & HAYLAGE",NA,70.37
"1358","CROPS","SUNFLOWER - ACRES HARVESTED","SUNFLOWER","COUNTY",8,"CO","COLORADO","011","BENT",379,"08011","SUNFLOWER",NA,18.03
"1359","CROPS","SUNFLOWER - ACRES HARVESTED","SUNFLOWER","COUNTY",6,"CA","CALIFORNIA","021","GLENN",1779,"06021","SUNFLOWER",NA,71.79
"1360","CROPS","SUNFLOWER - ACRES HARVESTED","SUNFLOWER","COUNTY",8,"CO","COLORADO","061","KIOWA",15990,"08061","SUNFLOWER",NA,18.03
"1361","CROPS","SUNFLOWER - ACRES HARVESTED","SUNFLOWER","COUNTY",8,"CO","COLORADO","073","LINCOLN",9048,"08073","SUNFLOWER",NA,18.03
"1362","CROPS","SUNFLOWER - ACRES HARVESTED","SUNFLOWER","COUNTY",8,"CO","COLORADO","075","LOGAN",6537,"08075","SUNFLOWER",NA,18.03
"1363","CROPS","SUNFLOWER - ACRES HARVESTED","SUNFLOWER","COUNTY",8,"CO","COLORADO","125","YUMA",2575,"08125","SUNFLOWER",NA,18.03
"1364","CROPS","PEAS, AUSTRIAN WINTER - ACRES HARVESTED","PEAS","COUNTY",6,"CA","CALIFORNIA","097","SONOMA",3,"06097","PEAS, AUSTRIAN WINTER",NA,96.17
"1365","CROPS","CHICKPEAS - ACRES HARVESTED","CHICKPEAS","COUNTY",6,"CA","CALIFORNIA","019","FRESNO",8375,"06019","CHICKPEAS",NA,93.09
"1366","CROPS","CHICKPEAS - ACRES HARVESTED","CHICKPEAS","COUNTY",6,"CA","CALIFORNIA","101","SUTTER",1856,"06101","CHICKPEAS",NA,93.09
"1367","CROPS","PEAS, DRY EDIBLE - ACRES HARVESTED","PEAS","COUNTY",6,"CA","CALIFORNIA","111","VENTURA",3,"06111","PEAS, DRY EDIBLE",NA,96.17
"1368","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",49,"UT","UTAH","005","CACHE",4411,"49005","SAFFLOWER",NA,17.42
"1369","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",49,"UT","UTAH","037","SAN JUAN",2464,"49037","SAFFLOWER",NA,17.42
"1370","CROPS","TRITICALE - ACRES HARVESTED","TRITICALE","COUNTY",49,"UT","UTAH","027","MILLARD",625,"49027","TRITICALE",NA,100
"1371","CROPS","TRITICALE - ACRES HARVESTED","TRITICALE","COUNTY",49,"UT","UTAH","049","UTAH",72,"49049","TRITICALE",NA,100
"1372","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","017","CHEYENNE",5660,"08017","MILLET, PROSO",NA,9.02
"1373","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","039","ELBERT",10118,"08039","MILLET, PROSO",NA,9.02
"1374","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","061","KIOWA",11891,"08061","MILLET, PROSO",NA,9.02
"1375","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","063","KIT CARSON",9615,"08063","MILLET, PROSO",NA,9.02
"1376","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","073","LINCOLN",45804,"08073","MILLET, PROSO",NA,9.02
"1377","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","075","LOGAN",33938,"08075","MILLET, PROSO",NA,9.02
"1378","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","115","SEDGWICK",17827,"08115","MILLET, PROSO",NA,9.02
"1379","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","123","WELD",13312,"08123","MILLET, PROSO",NA,9.02
"1380","CROPS","MILLET, PROSO - ACRES HARVESTED","MILLET","COUNTY",8,"CO","COLORADO","125","YUMA",14397,"08125","MILLET, PROSO",NA,9.02
"1381","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","007","BUTTE",287,"06007","SAFFLOWER",NA,70.3
"1382","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","011","COLUSA",894,"06011","SAFFLOWER",NA,70.3
"1383","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","047","MERCED",766,"06047","SAFFLOWER",NA,70.3
"1384","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","067","SACRAMENTO",1605,"06067","SAFFLOWER",NA,70.3
"1385","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","099","STANISLAUS",755,"06099","SAFFLOWER",NA,70.3
"1386","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","101","SUTTER",1019,"06101","SAFFLOWER",NA,70.3
"1387","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","103","TEHAMA",168,"06103","SAFFLOWER",NA,70.3
"1388","CROPS","SAFFLOWER - ACRES HARVESTED","SAFFLOWER","COUNTY",6,"CA","CALIFORNIA","107","TULARE",533,"06107","SAFFLOWER",NA,70.3
"1389","CROPS","HAY, (EXCL ALFALFA) - ACRES HARVESTED","HAY","COUNTY",4,"AZ","ARIZONA","023","SANTA CRUZ",450,"04023","HAY, (EXCL ALFALFA)",NA,99.42
"1390","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","007","CARBON",7759,"49007","HAY",NA,89.95
"1391","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","009","DAGGETT",3327,"49009","HAY",NA,89.95
"1392","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",49,"UT","UTAH","017","GARFIELD",12611,"49017","HAY",NA,89.95
"1393","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",35,"NM","NEW MEXICO","021","HARDING",515,"35021","HAY",NA,90.78
"1394","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","045","TOOELE",1922,"49045","HAYLAGE",NA,91.2
"1395","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",49,"UT","UTAH","047","UINTAH",1152,"49047","HAYLAGE",NA,91.2
"1396","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",35,"NM","NEW MEXICO","051","SIERRA",132,"35051","HAYLAGE",NA,88.06
"1397","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","015","DEL NORTE",3014,"06015","HAY",NA,70.91
"1398","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","041","MARIN",4876,"06041","HAY",NA,70.91
"1399","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","043","MARIPOSA",310,"06043","HAY",NA,70.91
"1400","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","109","TUOLUMNE",232,"06109","HAY",NA,70.91
"1401","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",6,"CA","CALIFORNIA","111","VENTURA",1606,"06111","HAY",NA,70.91
"1402","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","047","GILPIN",62,"08047","HAY",NA,70.39
"1403","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","005","AMADOR",473,"06005","HAYLAGE",NA,85.9
"1404","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","009","CALAVERAS",140,"06009","HAYLAGE",NA,85.9
"1405","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","113","SAN MIGUEL",4332,"08113","HAY",NA,70.39
"1406","CROPS","HAY - ACRES HARVESTED","HAY","COUNTY",8,"CO","COLORADO","117","SUMMIT",2673,"08117","HAY",NA,70.39
"1407","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","033","LAKE",52,"06033","HAYLAGE",NA,85.9
"1408","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","035","LASSEN",1368,"06035","HAYLAGE",NA,85.9
"1409","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","037","LOS ANGELES",351,"06037","HAYLAGE",NA,85.9
"1410","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","053","MONTEREY",278,"06053","HAYLAGE",NA,85.9
"1411","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","055","NAPA",225,"06055","HAYLAGE",NA,85.9
"1412","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","057","NEVADA",301,"06057","HAYLAGE",NA,85.9
"1413","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","063","PLUMAS",546,"06063","HAYLAGE",NA,85.9
"1414","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","069","SAN BENITO",540,"06069","HAYLAGE",NA,85.9
"1415","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","079","SAN LUIS OBISPO",1001,"06079","HAYLAGE",NA,85.9
"1416","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","081","SAN MATEO",245,"06081","HAYLAGE",NA,85.9
"1417","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","083","SANTA BARBARA",835,"06083","HAYLAGE",NA,85.9
"1418","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","087","SANTA CRUZ",198,"06087","HAYLAGE",NA,85.9
"1419","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","109","TUOLUMNE",64,"06109","HAYLAGE",NA,85.9
"1420","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","111","VENTURA",37,"06111","HAYLAGE",NA,85.9
"1421","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",6,"CA","CALIFORNIA","115","YUBA",897,"06115","HAYLAGE",NA,85.9
"1422","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","003","ALAMOSA",664,"08003","HAYLAGE",NA,76.65
"1423","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","009","BACA",971,"08009","HAYLAGE",NA,76.65
"1424","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","017","CHEYENNE",4059,"08017","HAYLAGE",NA,76.65
"1425","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","025","CROWLEY",676,"08025","HAYLAGE",NA,76.65
"1426","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","027","CUSTER",1040,"08027","HAYLAGE",NA,76.65
"1427","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","061","KIOWA",610,"08061","HAYLAGE",NA,76.65
"1428","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","073","LINCOLN",1519,"08073","HAYLAGE",NA,76.65
"1429","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","081","MOFFAT",551,"08081","HAYLAGE",NA,76.65
"1430","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","083","MONTEZUMA",4401,"08083","HAYLAGE",NA,76.65
"1431","CROPS","HAYLAGE - ACRES HARVESTED","HAYLAGE","COUNTY",8,"CO","COLORADO","119","TELLER",107,"08119","HAYLAGE",NA,76.65
"1432","CROPS","HERBS, DRY - ACRES HARVESTED","HERBS","COUNTY",6,"CA","CALIFORNIA","037","LOS ANGELES",5,"06037","HERBS, DRY",NA,92.86
"1433","CROPS","HERBS, DRY - ACRES HARVESTED","HERBS","COUNTY",8,"CO","COLORADO","013","BOULDER",8,"08013","HERBS, DRY",NA,100
"1434","CROPS","HERBS, DRY - ACRES HARVESTED","HERBS","COUNTY",8,"CO","COLORADO","041","EL PASO",3,"08041","HERBS, DRY",NA,100
"1435","CROPS","HERBS, DRY - ACRES HARVESTED","HERBS","COUNTY",6,"CA","CALIFORNIA","083","SANTA BARBARA",12,"06083","HERBS, DRY",NA,92.86
"1436","CROPS","FIELD CROPS, OTHER - ACRES HARVESTED","FIELD CROPS, OTHER","COUNTY",4,"AZ","ARIZONA","001","APACHE",244,"04001","FIELD CROPS, OTHER",NA,100
"1437","CROPS","MINT, OIL - ACRES HARVESTED","MINT","COUNTY",6,"CA","CALIFORNIA","049","MODOC",537,"06049","MINT, OIL",NA,100
"1438","CROPS","MINT, OIL - ACRES HARVESTED","MINT","COUNTY",6,"CA","CALIFORNIA","089","SHASTA",171,"06089","MINT, OIL",NA,100
"1439","CROPS","FIELD CROPS, OTHER - ACRES HARVESTED","FIELD CROPS, OTHER","COUNTY",6,"CA","CALIFORNIA","023","HUMBOLDT",400,"06023","FIELD CROPS, OTHER",NA,100
"1440","CROPS","FIELD CROPS, OTHER - ACRES HARVESTED","FIELD CROPS, OTHER","COUNTY",8,"CO","COLORADO","073","LINCOLN",870,"08073","FIELD CROPS, OTHER",NA,89.5
"1441","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",4,"AZ","ARIZONA","013","MARICOPA",5,"04013","BEANS, SNAP",NA,99.98
"1442","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",4,"AZ","ARIZONA","019","PIMA",7,"04019","BEANS, SNAP",NA,99.98
"1443","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",4,"AZ","ARIZONA","021","PINAL",1,"04021","BEANS, SNAP",NA,99.98
"1444","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",32,"NV","NEVADA","019","LYON",1,"32019","BEANS, SNAP",NA,100
"1445","CROPS","BEANS, GREEN, LIMA - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","033","MORA",1,"35033","BEANS, GREEN, LIMA",NA,100
"1446","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","001","BERNALILLO",3,"35001","BEANS, SNAP",NA,100
"1447","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","003","CATRON",1,"35003","BEANS, SNAP",NA,100
"1448","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","013","DONA ANA",1,"35013","BEANS, SNAP",NA,100
"1449","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","027","LINCOLN",10,"35027","BEANS, SNAP",NA,100
"1450","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","035","OTERO",1,"35035","BEANS, SNAP",NA,100
"1451","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","043","SANDOVAL",3,"35043","BEANS, SNAP",NA,100
"1452","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","045","SAN JUAN",5,"35045","BEANS, SNAP",NA,100
"1453","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","047","SAN MIGUEL",4,"35047","BEANS, SNAP",NA,100
"1454","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","049","SANTA FE",3,"35049","BEANS, SNAP",NA,100
"1455","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","051","SIERRA",1,"35051","BEANS, SNAP",NA,100
"1456","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",35,"NM","NEW MEXICO","061","VALENCIA",1,"35061","BEANS, SNAP",NA,100
"1457","CROPS","BEANS, GREEN, LIMA - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","019","FRESNO",22,"06019","BEANS, GREEN, LIMA",NA,89.94
"1458","CROPS","BEANS, GREEN, LIMA - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","061","PLACER",1,"06061","BEANS, GREEN, LIMA",NA,89.94
"1459","CROPS","BEANS, GREEN, LIMA - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","111","VENTURA",1391,"06111","BEANS, GREEN, LIMA",NA,89.94
"1460","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","013","CONTRA COSTA",450,"06013","BEANS, SNAP",NA,89.94
"1461","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","017","EL DORADO",3,"06017","BEANS, SNAP",NA,89.94
"1462","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","037","LOS ANGELES",20,"06037","BEANS, SNAP",NA,89.94
"1463","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","041","MARIN",3,"06041","BEANS, SNAP",NA,89.94
"1464","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","045","MENDOCINO",7,"06045","BEANS, SNAP",NA,89.94
"1465","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","049","MODOC",1,"06049","BEANS, SNAP",NA,89.94
"1466","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","055","NAPA",1,"06055","BEANS, SNAP",NA,89.94
"1467","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","065","RIVERSIDE",315,"06065","BEANS, SNAP",NA,89.94
"1468","CROPS","BEANS, SNAP - ACRES HARVESTED","BEANS","COUNTY",6,"CA","CALIFORNIA","069","SAN BENITO",237,"06069","BEANS, SNAP",NA,89.94
